시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,보관대수,설치연도,설치형태,차양막 설치여부,공기주입기 비치여부,공기주입기 유형,수리대 설치여부,관리기관 전화번호,관리기관명,데이터갱신일자,업태구분명,위도,경도
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,평촌역 동아프라자,CVNTL_24_41173_02896,,경기도 안양시 동안구 부림로 121,경기도 안양시 동안구 관양동 1608-4,10,"","","",Y,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3941500000,126.9644550000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,관양1동 행정복지센터,CVNTL_24_41173_02847,,경기도 안양시 동안구 관평로358번길 46,경기도 안양시 동안구 관양동 1407-1,10,"","","",Y,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.4062840000,126.9612660000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,신성교회옆 서현빌딩앞,CVNTL_24_41173_02903,,경기도 안양시 동안구 흥안대로 496,경기도 안양시 동안구 관양동 1507-16,8,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3981100000,126.9775500000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,학의천변(인덕원초교앞),CVNTL_24_41173_02836,,"",경기도 안양시 동안구 관양동 1575,20,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3995130000,126.9732100000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,인덕원역 7번출구,CVNTL_24_41173_02837,,경기도 안양시 동안구 관악대로 480-2,경기도 안양시 동안구 관양동 1565,26,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.4024300000,126.9738300000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,인덕원역 6번출구,CVNTL_24_41173_02838,,경기도 안양시 동안구 관악대로 480-2,경기도 안양시 동안구 관양동 1565,14,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.4024300000,126.9738300000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,인덕원역 5번출구,CVNTL_24_41173_02839,,경기도 안양시 동안구 관악대로 480-2,경기도 안양시 동안구 관양동 1565,33,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.4024300000,126.9738300000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,인덕원역 4번출구,CVNTL_24_41173_02840,,경기도 안양시 동안구 관악대로 480-2,경기도 안양시 동안구 관양동 1565,8,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.4024300000,126.9738300000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,인덕원역 3번출구 차도,CVNTL_24_41173_02841,,경기도 안양시 동안구 흥안대로 496-2,경기도 안양시 동안구 관양동 1581,28,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3993400000,126.9772700000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,인덕원역 3번출구 보도,CVNTL_24_41173_02842,,경기도 안양시 동안구 흥안대로 496-2,경기도 안양시 동안구 관양동 1581,56,"","","",Y,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3993400000,126.9772700000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,인덕원역 1번출구 1-2,CVNTL_24_41173_02844,,"",경기도 안양시 동안구 관양동 145-9,12,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.4021260000,126.9772640000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,인덕원역 1번출구 1-1,CVNTL_24_41173_02845,,"",경기도 안양시 동안구 관양동 145-9,12,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.4021260000,126.9772640000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,안양시청내 민원실 앞,CVNTL_24_41173_02849,,경기도 안양시 동안구 시민대로 235,경기도 안양시 동안구 관양동 1590,28,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3943940000,126.9577100000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,안양시청내 매점입구,CVNTL_24_41173_02850,,경기도 안양시 동안구 시민대로 235,경기도 안양시 동안구 관양동 1590,14,"","","",Y,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3943940000,126.9577100000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,안양시청내 하수과 앞,CVNTL_24_41173_02851,,경기도 안양시 동안구 시민대로 235,경기도 안양시 동안구 관양동 1590,7,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3943940000,126.9577100000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,아크로타워 우체국,CVNTL_24_41173_02854,,경기도 안양시 동안구 평촌대로 212,경기도 안양시 동안구 관양동 1591-2,14,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3912800000,126.9571700000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,아크로타워 내 B동,CVNTL_24_41173_02855,,경기도 안양시 동안구 시민대로 230,경기도 안양시 동안구 관양동 1591,60,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3922960000,126.9565050000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,평촌역 김밥천국 골목,CVNTL_24_41173_02831,,"",경기도 안양시 동안구 관양동 1643,34,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3931430000,126.9627200000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,구)조선일보 앞,CVNTL_24_41173_02832,,"",경기도 안양시 동안구 관양동 1591-7,9,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3927230000,126.9593050000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,부림초등학교 옆 보도,CVNTL_24_41173_02833,,"",경기도 안양시 동안구 관양동 1623,20,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3998640000,126.9585950000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,부림중학교 뒤,CVNTL_24_41173_02834,,"",경기도 안양시 동안구 관양동 1613,7,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3984950000,126.9534800000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,안양시청내 지하주차장,CVNTL_24_41173_02852,,경기도 안양시 동안구 시민대로 235,경기도 안양시 동안구 관양동 1590,107,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3943940000,126.9577100000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,한가람한양아파트 앞,CVNTL_24_41173_02853,,경기도 안양시 동안구 학의로 120,경기도 안양시 동안구 관양동 1586,28,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3990480000,126.9530260000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,한솔센트럴파크 앞,CVNTL_24_41173_02899,,경기도 안양시 동안구 시민대로 297,경기도 안양시 동안구 관양동 1597-1,14,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3957400000,126.9631600000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,안양시청내 민원실 앞,CVNTL_24_41173_02900,,경기도 안양시 동안구 시민대로 235,경기도 안양시 동안구 관양동 1590,14,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3943940000,126.9577100000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,농협 하나로마트,CVNTL_24_41173_02901,,경기도 안양시 동안구 부림로169번길 30,경기도 안양시 동안구 관양동 1588-9,10,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3973350000,126.9608200000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,공작성일아파트 앞,CVNTL_24_41173_02902,,경기도 안양시 동안구 달안로 153,경기도 안양시 동안구 관양동 1587-5,10,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3992840000,126.9583050000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,관양2동 행정복지센터,CVNTL_24_41173_02904,,경기도 안양시 동안구 관양로 215,경기도 안양시 동안구 관양동 1482-3,18,"","","",Y,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.4023060000,126.9710100000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,부림동 행정복지센터,CVNTL_24_41173_02907,,경기도 안양시 동안구 달안로 154,경기도 안양시 동안구 관양동 1588-1,7,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3987350000,126.9594350000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,평촌역 광장 분수대,CVNTL_24_41173_02908,,경기도 안양시 동안구 관평로 182,경기도 안양시 동안구 관양동 1603,7,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3929700000,126.9607000000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,평촌공원 입구,CVNTL_24_41173_02909,,경기도 안양시 동안구 평촌대로 256,경기도 안양시 동안구 관양동 1589-2,8,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.3945120000,126.9547300000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,자전거보관소,인덕원지구대 앞,CVNTL_24_41173_02835,,경기도 안양시 동안구 동편로 190,경기도 안양시 동안구 관양동 1730,7,"","","",N,"",N,"031-8045-4484",안양시 동안구청,2022-07-11,,37.4061360000,126.9701000000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,충훈2교 옆,CVNTL_24_41171_02938,,경기도 안양시 만안구 석수로178번길 30-2,경기도 안양시 만안구 석수동 796,10,"",거치형,Y,Y,수동식,N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4055670000,126.8978350000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,석수역 2번출구(서울방향 역사쪽),CVNTL_24_41171_02941,,"",경기도 안양시 만안구 석수동 707,14,"",거치형,N,N,"",N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4341800000,126.9023600000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,석수역 2번출구(서울방향),CVNTL_24_41171_02942,,"",경기도 안양시 만안구 석수동 707,48,"",단독형,N,Y,기계식,N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4341800000,126.9023600000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,석수역 2번출구(만안구청 방향),CVNTL_24_41171_02943,,"",경기도 안양시 만안구 석수동 707,192,"",거치형,Y,N,"",N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4341800000,126.9023600000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,"관악역 1번출구(1호선 횡단전, 공영주차장앞)",CVNTL_24_41171_02932,,"",경기도 안양시 만안구 석수동 262-14,29,"",거치형,N,Y,기계식,N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4186400000,126.9084500000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,삼막로변 쉼터,CVNTL_24_41171_02933,,"",경기도 안양시 만안구 석수동 680-8,10,"",거치형,N,N,"",N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4237820000,126.9130500000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,경수대로 e-편한세상상가앞,CVNTL_24_41171_02934,,"",경기도 안양시 만안구 석수동 182-28,20,"",거치형,N,N,"",N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4161030000,126.9149900000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,삼성초등학교 건너편(하천옆),CVNTL_24_41171_02935,,"",경기도 안양시 만안구 석수동 680-180,21,"",거치형,Y,N,"",N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4183270000,126.9108400000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,"관악역 2번출구(1호선 건너편, 공영주차장)",CVNTL_24_41171_02936,,"",경기도 안양시 만안구 석수동 103-1,167,"",거치형,Y,Y,기계식,N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4196970000,126.9087700000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,안양예술공원내 공영주차장,CVNTL_24_41171_02937,,"",경기도 안양시 만안구 석수동 239-10,48,"",거치형,N,N,"",N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4186330000,126.9192300000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,안양중학교,CVNTL_24_41171_02939,,경기도 안양시 만안구 와룡로 53,경기도 안양시 만안구 석수동 752,40,"",거치형,Y,N,"",N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4093130000,126.8968660000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,석수도서관,CVNTL_24_41171_02940,,경기도 안양시 만안구 양화로217번길 34,경기도 안양시 만안구 석수동 산 159-23,35,"",거치형,Y,Y,기계식,N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4116020000,126.9026400000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,석수역 1번출구 앞,CVNTL_24_41171_02944,,경기도 안양시 만안구 경수대로 1431,경기도 안양시 만안구 석수동 737,21,"",거치형,Y,N,"",N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4319040000,126.9037550000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,석수1동 행정복지센터,CVNTL_24_41171_02945,,경기도 안양시 만안구 경수대로 1252,경기도 안양시 만안구 석수동 806,14,"",거치형,Y,Y,기계식,N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4196900000,126.9106600000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,석수2동 행정복지센터(주차장내),CVNTL_24_41171_02931,,"",경기도 안양시 만안구 석수동 279-38,15,"",거치형,Y,Y,기계식,N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4141200000,126.9096100000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,자전거보관소,충훈공원 옆,CVNTL_24_41171_02954,,"",경기도 안양시 만안구 석수동 626-4,7,"",거치형,N,N,"",N,"031-8045-3485",안양시 만안구청,2022-07-11,,37.4105450000,126.9012500000
경기도,부천시,작동,"41190119",생활편의형SOC,CVNTL,자전거보관소,까치울마을1단지주차장,CVNTL_24_41190_01013,,경기도 부천시 작동로50번길 4,경기도 부천시 작동 362-1,25,"",거치형,N,N,"",N,"032-625-7113",성곡동행정복지센터,2022-07-11,,37.5104680000,126.8134460000
경기도,부천시,작동,"41190119",생활편의형SOC,CVNTL,자전거보관소,까치울마을2단지주차장,CVNTL_24_41190_01014,,경기도 부천시 작동로13번길 14,경기도 부천시 작동 342-12,27,"",거치형,N,N,"",N,"032-625-7113",성곡동행정복지센터,2022-07-11,,37.5110630000,126.8107900000
경기도,부천시,작동,"41190119",생활편의형SOC,CVNTL,자전거보관소,까치울마을4단지주차장,CVNTL_24_41190_01015,,경기도 부천시 역곡로257번나길 3,경기도 부천시 작동 380-10,25,"",거치형,N,N,"",N,"032-625-7113",성곡동행정복지센터,2022-07-11,,37.5079570000,126.8109740000
경기도,부천시,작동,"41190119",생활편의형SOC,CVNTL,자전거보관소,장수천 약수터 입구,CVNTL_24_41190_01016,,경기도 부천시 삼작로537번길 3,경기도 부천시 작동 28-4,10,"",거치형,N,N,"",N,"032-625-7113",성곡동행정복지센터,2022-07-11,,37.5184140000,126.8213040000
