시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,주차장관리번호,주차장구분,주차장유형,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,데이터갱신일자,업태구분명,위도,경도
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,주차장,인덕원노상1,CVNTL_23_41173_00567,,경기도 안양시 동안구 흥안대로 527,경기도 안양시 동안구 관양동 1502,"209-1-000004",공영,노상,52,"1",미시행,평일+토요일+공휴일,"9:00","22:00","9:00","22:00","9:00","22:00",유료,30,600,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.4011420000,126.9761400000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,주차장,인덕원노상2,CVNTL_23_41173_00568,,경기도 안양시 동안구 흥안대로 524,경기도 안양시 동안구 관양동 1505-25,"209-1-000005",공영,노상,58,"1",미시행,평일+토요일+공휴일,"9:00","22:00","9:00","22:00","9:00","22:00",유료,30,600,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.4007500000,126.9773300000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,주차장,인덕원중학교,CVNTL_23_41173_00569,,경기도 안양시 동안구 벌말로 174,경기도 안양시 동안구 관양동 1482,"209-1-000013",공영,노상,139,"2",미시행,평일,"9:00","18:00","0:00","0:00","0:00","0:00",유료,30,400,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.4018900000,126.9720500000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,주차장,관양시장노상,CVNTL_23_41173_00564,,경기도 안양시 동안구 관평로 324,경기도 안양시 동안구 관양동 1403,"209-1-000001",공영,노상,27,"2",미시행,평일,"10:00","18:00","0:00","0:00","0:00","0:00",유료,30,400,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.4049300000,126.9577560000
경기도,안양시 동안구,관양동,"41173102",생활편의형SOC,CVNTL,주차장,스마트스퀘어지하 노외,CVNTL_23_41173_00563,,경기도 안양시 동안구 부림로170번길 20,경기도 안양시 동안구 관양동 1741,"209-2-000005",공영,노외,170,"2",미시행,평일+토요일+공휴일,"9:00","18:00","9:00","18:00","9:00","18:00",유료,30,400,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3987160000,126.9643900000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,주차장,관악역환승2 공영,CVNTL_23_41171_00604,,경기도 안양시 만안구 만안로 461,경기도 안양시 만안구 석수동 262-19,"208-2-000020",공영,노외,46,"3",미시행,평일,"9:00","17:00","0:00","0:00","0:00","0:00",유료,30,200,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.4186700000,126.9087500000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,주차장,화창초등학교지하공영,CVNTL_23_41171_00602,,경기도 안양시 만안구 양화로217번길 30,경기도 안양시 만안구 석수동 348-7,"208-2-000018",공영,노외,109,"4",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,200,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.4119100000,126.9036100000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,주차장,예술공원공영,CVNTL_23_41171_00600,,경기도 안양시 만안구 예술공원로 131,경기도 안양시 만안구 석수동 240-18,"208-2-000016",공영,노외,168,"2",미시행,평일+토요일+공휴일,"9:00","21:00","9:00","21:00","9:00","21:00",유료,30,400,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.4190670000,126.9197700000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,주차장,석수3동 충훈공영,CVNTL_23_41171_00621,,경기도 안양시 만안구 충훈로90번길 36,경기도 안양시 만안구 석수동 617,"208-2-000022",공영,노외,94,"3",미시행,평일,"9:00","18:00","0:00","0:00","0:00","0:00",유료,30,200,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.4091950000,126.8994600000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,주차장,관악역3환승,CVNTL_23_41171_00607,,경기도 안양시 만안구 경수대로1273번길 49,경기도 안양시 만안구 석수동 110-20,"208-2-000014",공영,노외,96,"3",미시행,평일,"9:00","17:00","0:00","0:00","0:00","0:00",유료,30,200,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.4190030000,126.9097000000
경기도,안양시 만안구,석수동,"41171102",생활편의형SOC,CVNTL,주차장,우주타운옆,CVNTL_23_41171_00620,,경기도 안양시 만안구 안양로468번길 25-18,경기도 안양시 만안구 석수동 322-20,"208-2-000052",공영,노외,48,기타,미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,0,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.4129450000,126.9121100000
경기도,부천시,춘의동,"41190103",생활편의형SOC,CVNTL,주차장,춘의동 임시,CVNTL_23_41190_00271,,경기도 부천시 부천로 163,경기도 부천시 춘의동 212-8,"000-2-000059",공영,노외,50,"3",미시행,평일,"10:00","18:00","0:00","0:00","0:00","0:00",유료,30,300,10,200,220,4000,40000,신용카드,"토, 일, 공휴일 개방",경기도 부천도시공사,"032-340-0923",2022-07-11,,37.4988800000,126.7858200000
경기도,부천시,춘의동,"41190103",생활편의형SOC,CVNTL,주차장,부천식물원,CVNTL_23_41190_00272,,경기도 부천시 길주로 660,경기도 부천시 춘의동 381,"000-3-000076",공영,부설,198,기타,미시행,평일+토요일,"9:00","19:00","9:00","19:00","0:00","0:00",유료,30,400,10,200,340,6000,,신용카드,"월요일, 1월 1일, 설, 추석 개방",경기도 부천도시공사,"032-340-0923",2022-07-11,,37.5051400000,126.8156800000
경기도,안산시 단원구,고잔동,"41273101",생활편의형SOC,CVNTL,주차장,안산 제1권역 제1 공영,CVNTL_23_41273_00509,,경기도 안산시 단원구 원고잔로 25,경기도 안산시 단원구 고잔동 518-1,"217-2-000006",공영,노외,144,"2",미시행,평일+토요일,"8:00","21:00","8:00","21:00","0:00","0:00",유료,30,400,10,200,4,4500,50000,신용카드,경차+장애인+국가 유공자+다자녀 등 할인,경기도 안산시청 교통정책과,"031-481-2974",2022-07-11,,37.3201000000,126.8274900000
경기도,안산시 단원구,고잔동,"41273101",생활편의형SOC,CVNTL,주차장,다리간길,CVNTL_23_41273_00502,,경기도 안산시 단원구 다리간로 4,경기도 안산시 단원구 고잔동 682,"217-1-000002",공영,노상,62,"1",미시행,평일+토요일,"12:00","21:00","12:00","21:00","0:00","0:00",유료,30,600,10,300,5,9000,80000,신용카드,경차+장애인+국가 유공자+다자녀 등 할인,경기도 안산시청 교통정책과,"031-481-2974",2022-07-11,,37.3148570000,126.8222800000
경기도,안산시 단원구,고잔동,"41273101",생활편의형SOC,CVNTL,주차장,진흥5길(신촌길),CVNTL_23_41273_00504,,경기도 안산시 단원구 광덕서로 86,경기도 안산시 단원구 고잔동 707,"217-1-000004",공영,노상,126,"1",미시행,평일,"12:00","21:00","0:00","0:00","0:00","0:00",유료,30,600,10,300,5,9000,80000,신용카드,경차+장애인+국가 유공자+다자녀 등 할인,경기도 안산시청 교통정책과,"031-481-2974",2022-07-11,,37.3123100000,126.8277100000
경기도,안산시 단원구,고잔동,"41273101",생활편의형SOC,CVNTL,주차장,진흥1길(광덕로),CVNTL_23_41273_00505,,경기도 안산시 단원구 광덕4로 180,경기도 안산시 단원구 고잔동 724-4,"217-1-000005",공영,노상,62,"1",미시행,평일,"12:00","21:00","0:00","0:00","0:00","0:00",유료,30,600,10,300,5,9000,80000,신용카드,경차+장애인+국가 유공자+다자녀 등 할인,경기도 안산시청 교통정책과,"031-481-2974",2022-07-11,,37.3146480000,126.8326700000
경기도,안산시 단원구,고잔동,"41273101",생활편의형SOC,CVNTL,주차장,이삭길,CVNTL_23_41273_00506,,경기도 안산시 단원구 광덕4로 220,경기도 안산시 단원구 고잔동 729,"217-1-000006",공영,노상,83,"1",미시행,평일+토요일,"12:00","21:00","12:00","21:00","0:00","0:00",유료,30,600,10,300,5,9000,80000,신용카드,경차+장애인+국가 유공자+다자녀 등 할인,경기도 안산시청 교통정책과,"031-481-2974",2022-07-11,,37.3145100000,126.8370200000
경기도,안산시 단원구,고잔동,"41273101",생활편의형SOC,CVNTL,주차장,우성요양병원앞,CVNTL_23_41273_00508,,경기도 안산시 단원구 고잔2길 12,경기도 안산시 단원구 고잔동 531-1,"217-2-000002",공영,노외,50,"1",미시행,평일+토요일,"9:00","19:00","9:00","14:00","0:00","0:00",유료,30,600,10,300,5,9000,80000,신용카드,경차+장애인+국가 유공자+다자녀 등 할인,경기도 안산시청 교통정책과,"031-481-2974",2022-07-11,,37.3176770000,126.8321000000
경기도,안산시 단원구,고잔동,"41273101",생활편의형SOC,CVNTL,주차장,시청부설주차장,CVNTL_23_41273_00512,,경기도 안산시 단원구 화랑로 387,경기도 안산시 단원구 고잔동 515,"217-3-000001",공영,부설,652,기타,미시행,평일,"8:00","19:00","0:00","0:00","0:00","0:00",유료,30,500,30,500,8,8000,10000,현금+신용카드,경차+장애인+국가 유공자+다자녀 등 할인,경기도 안산시청 회계과,"031-481-2974",2022-07-11,,37.3221660000,126.8316000000
경기도,과천시,과천동,"41290105",생활편의형SOC,CVNTL,주차장,우면산간도로잔여지,CVNTL_23_41290_00071,,경기도 과천시 용마2로 2,경기도 과천시 과천동 513-94,"220-1-000024",공영,노상,296,"1",미시행,평일+토요일+공휴일,"9:00","19:00","9:00","19:00","9:00","19:00",유료,10,0,10,500,10,8000,,현금+신용카드,"",과천도시공사,"02-500-1145",2022-07-11,,37.4471660000,126.9927700000
경기도,안산시 상록구,월피동,"41271109",생활편의형SOC,CVNTL,주차장,다농마트뒤,CVNTL_23_41271_00538,,경기도 안산시 상록구 안산천동로3길 4,경기도 안산시 상록구 월피동 455-2,"216-2-000042",공영,노외,40,"1",미시행,평일+토요일,"9:00","19:00","9:00","19:00","0:00","0:00",유료,30,600,10,300,5,9000,80000,신용카드,경차+장애인+국가 유공자+다자녀 등 할인,경기도 안산시청 교통정책과,"031-481-2974",2022-07-11,,37.3341060000,126.8490100000
경기도,안산시 상록구,월피동,"41271109",생활편의형SOC,CVNTL,주차장,민방위훈련장앞노상,CVNTL_23_41271_00536,,경기도 안산시 상록구 예술광장로 1,경기도 안산시 상록구 월피동 445,"216-1-000004",공영,노상,34,"1",미시행,평일+토요일,"12:00","21:00","12:00","21:00","0:00","0:00",유료,30,600,10,300,5,9000,80000,신용카드,경차+장애인+국가 유공자+다자녀 등 할인,경기도 안산시청 교통정책과,"031-481-2974",2022-07-11,,37.3283650000,126.8442400000
경기도,안산시 상록구,월피동,"41271109",생활편의형SOC,CVNTL,주차장,주택가 주차장,CVNTL_23_41271_00537,,경기도 안산시 상록구 부루지2길 11-1,경기도 안산시 상록구 월피동 441-3,"216-2-000041",공영,노외,9,기타,미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",무료,0,0,,,,,,"","",경기도 안산시 상록구청 경제교통과,"031-481-2974",2022-07-11,,37.3296500000,126.8512500000
경기도,안산시 상록구,월피동,"41271109",생활편의형SOC,CVNTL,주차장,주택가 주차장,CVNTL_23_41271_00539,,경기도 안산시 상록구 광덕산3로 59-1,경기도 안산시 상록구 월피동 514-14,"216-2-000045",공영,노외,10,기타,미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",무료,0,0,,,,,,"","",경기도 안산시 상록구청 경제교통과,"031-481-2974",2022-07-11,,37.3337020000,126.8453200000
경기도,수원시 팔달구,교동,"41115132",생활편의형SOC,CVNTL,주차장,교동공영,CVNTL_23_41115_00462,,경기도 수원시 팔달구 향교로 140,경기도 수원시 팔달구 교동 98,"202-2-000001",공영,노외,252,"2",미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",유료,30,600,10,300,24,7000,60000,"현금, 신용카드","",수원도시공사,"031-258-2025",2022-07-11,,37.2732100000,127.0153600000
경기도,안양시 동안구,평촌동,"41173103",생활편의형SOC,CVNTL,주차장,먹거리촌노상,CVNTL_23_41173_00570,,경기도 안양시 동안구 귀인로190번길 23,경기도 안양시 동안구 평촌동 903-3,"209-1-000011",공영,노상,57,"2",미시행,평일+토요일,"10:00","21:00","10:00","21:00","0:00","0:00",유료,30,400,,,,,,"","",경기도 안양시,"031-8045-5255",2022-07-11,,37.3843400000,126.9608100000
경기도,안산시 단원구,와동,"41273102",생활편의형SOC,CVNTL,주차장,와동 주택가주차장,CVNTL_23_41273_00513,,경기도 안산시 단원구 와동로7길 9-1,경기도 안산시 단원구 와동 108-8,"217-2-000056",공영,노외,5,기타,미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",무료,0,0,,,,,,"","",경기도 안산시 단원구청 경제교통과,"031-481-6316",2022-07-11,,37.3406700000,126.8286060000
경기도,안산시 단원구,와동,"41273102",생활편의형SOC,CVNTL,주차장,주택가 주차장,CVNTL_23_41273_00514,,경기도 안산시 단원구 사세충열로4안길 4,경기도 안산시 단원구 와동 110-2,"217-2-000057",공영,노외,7,기타,미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",무료,0,0,,,,,,"","",경기도 안산시 단원구청 경제교통과,"031-481-6316",2022-07-11,,37.3411140000,126.8275900000
경기도,안산시 단원구,와동,"41273102",생활편의형SOC,CVNTL,주차장,주택가 소규모주차장,CVNTL_23_41273_00515,,경기도 안산시 단원구 보배3길 7,경기도 안산시 단원구 와동 681-16,"217-2-000063",공영,노외,10,기타,미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",무료,0,0,,,,,,"","",경기도 안산시 단원구청 경제교통과,"031-481-6316",2022-07-11,,37.3318100000,126.8279650000
경기도,안산시 단원구,와동,"41273102",생활편의형SOC,CVNTL,주차장,와동 주택가주차장,CVNTL_23_41273_00516,,경기도 안산시 단원구 광덕오름길 29,경기도 안산시 단원구 와동 702-2,"217-2-000064",공영,노외,12,기타,미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",무료,0,0,,,,,,"","",경기도 안산시 단원구청 경제교통과,"031-481-6316",2022-07-11,,37.3360700000,126.8314600000
경기도,안산시 단원구,와동,"41273102",생활편의형SOC,CVNTL,주차장,와동 주택가주차장,CVNTL_23_41273_00517,,경기도 안산시 단원구 사세충열로1길 15,경기도 안산시 단원구 와동 708-4,"217-2-000065",공영,노외,12,기타,미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",무료,0,0,,,,,,"","",경기도 안산시 단원구청 경제교통과,"031-481-6316",2022-07-11,,37.3361400000,126.8295440000
경기도,안산시 단원구,와동,"41273102",생활편의형SOC,CVNTL,주차장,와동 주택가주차장,CVNTL_23_41273_00518,,경기도 안산시 단원구 사세충열로 39,경기도 안산시 단원구 와동 711-3,"217-2-000066",공영,노외,12,기타,미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",무료,0,0,,,,,,"","",경기도 안산시 단원구청 경제교통과,"031-481-6316",2022-07-11,,37.3377300000,126.8297200000
경기도,안산시 단원구,와동,"41273102",생활편의형SOC,CVNTL,주차장,와동 주택가주차장,CVNTL_23_41273_00519,,경기도 안산시 단원구 사세충열로 35,경기도 안산시 단원구 와동 711-6,"217-2-000067",공영,노외,12,기타,미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",무료,0,0,,,,,,"","",경기도 안산시 단원구청 경제교통과,"031-481-6316",2022-07-11,,37.3372600000,126.8299300000
경기도,안산시 단원구,와동,"41273102",생활편의형SOC,CVNTL,주차장,와동 주택가주차장,CVNTL_23_41273_00520,,경기도 안산시 단원구 와동공원로7길 17,경기도 안산시 단원구 와동 768-9,"217-2-000068",공영,노외,10,기타,미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",무료,0,0,,,,,,"","",경기도 안산시 단원구청 경제교통과,"031-481-6316",2022-07-11,,37.3422970000,126.8233100000
경기도,안산시 단원구,와동,"41273102",생활편의형SOC,CVNTL,주차장,와동 주택가주차장,CVNTL_23_41273_00521,,경기도 안산시 단원구 화정천동로5길 11,경기도 안산시 단원구 와동 797-17,"217-2-000071",공영,노외,12,기타,미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",무료,0,0,,,,,,"","",경기도 안산시 단원구청 경제교통과,"031-481-6316",2022-07-11,,37.3456950000,126.8199840000
경기도,안산시 단원구,와동,"41273102",생활편의형SOC,CVNTL,주차장,와동주택가주차장,CVNTL_23_41273_00522,,경기도 안산시 단원구 화정천동로3안길 15-1,경기도 안산시 단원구 와동 802-17,"217-2-000072",공영,노외,10,기타,미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",무료,0,0,,,,,,"","",경기도 안산시 단원구청 경제교통과,"031-481-6316",2022-07-11,,37.3444330000,126.8204960000
